frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
114,1.329347,0.476206,0.805391,51.8803,0.092136,8.504,0,5.989,3.0000
115,1.603831,0.540024,0.808648,47.5534,0.092137,8.503,0,6.179,3.0000
116,1.362872,0.521032,0.811415,43.6822,0.092145,8.501,0,8.023,3.0000
117,1.206617,0.493670,0.813581,40.5571,0.092143,8.497,0,7.101,3.0000
118,1.307509,0.504893,0.814967,38.4618,0.092140,8.501,0,4.446,2.7867
119,1.213677,0.492900,0.815329,37.7028,0.092140,8.500,0,4.113,2.6330
120,0.982030,0.462023,0.814959,37.7707,0.092143,8.497,0,6.932,2.5776
121,0.918625,0.428872,0.814446,37.9539,0.092141,8.499,0,7.359,2.5410
122,0.865712,0.418136,0.813845,38.2391,0.092139,8.502,0,6.356,2.5520
123,0.857394,0.415226,0.813168,38.6177,0.092137,8.503,0,3.594,2.5717
124,0.867811,0.411876,0.812428,39.0725,0.092139,8.503,0,7.110,2.6041
125,0.947417,0.410387,0.811630,39.5950,0.092145,8.497,0,8.108,2.6442
126,1.242811,0.398106,0.810837,40.1513,0.092142,8.499,0,8.077,2.6963
127,1.327273,0.380282,0.810015,40.7400,0.092139,8.502,0,7.174,2.7553
128,1.170537,0.385549,0.809190,41.3481,0.092141,8.500,0,5.956,2.8257
129,0.968097,0.375419,0.808392,41.9538,0.092139,8.500,0,7.599,2.9041
130,0.997636,0.356443,0.807629,42.5437,0.092140,8.500,0,6.255,2.9936
131,1.030388,0.372379,0.806934,43.1025,0.092137,8.503,0,6.726,3.0000
132,1.108706,0.408201,0.806305,43.6154,0.092137,8.505,0,5.258,3.0000
133,1.150356,0.442711,0.805663,44.0732,0.092140,8.504,0,7.836,3.0000
134,1.193269,0.472222,0.805003,44.4600,0.092145,8.500,0,7.946,3.0000
135,1.343877,0.483786,0.804441,44.7471,0.092138,8.503,0,7.615,3.0000
136,1.396311,0.477066,0.804028,44.9349,0.092139,8.500,0,7.761,3.0000
137,1.273693,0.463102,0.803855,44.9983,0.092145,8.503,0,7.634,3.0000
138,1.268708,0.445246,0.803897,44.9669,0.092140,8.500,0,7.640,3.0000
