frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
107,1.673219,0.476787,0.850335,100.3805,0.111846,97.915,1,63.963,6.0000
108,1.907942,0.453783,0.871352,107.4626,0.114875,102.307,1,65.349,4.5183
109,1.396697,0.468541,0.901259,119.8098,0.104235,113.044,1,64.418,5.5281
110,1.778254,0.454958,0.930078,133.6713,0.099493,128.089,1,64.611,6.0000
111,1.661038,0.462249,0.957069,128.0063,0.098105,123.544,0,64.357,6.0000
112,1.553811,0.388826,0.991314,112.3839,0.098204,107.634,1,64.074,3.0000
113,1.569783,0.453451,1.019208,104.6576,0.097171,103.734,1,64.546,3.0184
114,1.467712,0.438091,1.043050,94.8545,0.094543,101.556,0,65.119,3.4113
115,1.463646,0.350965,1.057652,93.9271,0.097566,104.447,1,64.008,3.0000
116,1.693170,0.352476,1.069027,95.6527,0.096876,105.927,1,70.774,3.0000
117,2.042358,0.516387,1.085714,99.1154,0.097901,108.562,2,63.629,3.0000
118,1.910984,0.356959,1.099765,107.7469,0.102320,115.725,1,64.878,3.0000
119,1.365338,0.366334,1.113710,106.3889,0.096150,113.164,1,64.499,3.0000
120,1.586430,0.286580,1.134105,104.2316,0.085847,109.327,1,64.826,3.0000
121,1.626219,0.415918,1.193497,95.5995,0.088720,98.343,1,64.078,3.0000
122,1.809286,0.336138,1.273562,99.8203,0.099329,99.655,1,64.868,4.8354
123,1.653557,0.478726,1.354081,102.6799,0.107680,99.573,1,64.124,4.5728
124,1.700478,0.490757,1.387263,99.0245,0.100875,94.835,1,64.876,3.9101
125,1.339687,0.355570,1.337338,102.8823,0.113350,99.954,1,63.985,4.6683
126,1.217387,0.394667,1.248574,102.3359,0.114949,101.902,0,64.695,3.0000
127,1.464650,0.441208,1.173556,101.0876,0.092958,102.942,0,64.533,3.0000
128,1.511446,0.338857,1.127363,108.3009,0.100205,112.319,0,65.102,4.3963
129,1.105294,0.315358,1.089907,116.7655,0.096209,122.806,0,64.158,3.0000
130,2.165375,0.437774,1.053728,112.8914,0.097898,121.249,1,64.793,4.7611
131,2.443335,0.565292,1.023950,112.5903,0.102378,117.769,1,64.255,6.0000
132,2.270877,0.429822,1.017442,112.8767,0.109525,107.163,2,64.256,6.0000
133,1.522475,0.504627,1.026015,122.9144,0.119908,106.944,1,64.812,6.0000
134,1.467857,0.348840,1.021230,133.3210,0.122479,113.735,0,65.324,6.0000
135,1.342638,0.425741,1.012284,142.4670,0.125005,123.084,0,64.305,3.0000
136,0.937884,0.323121,1.001667,149.8375,0.132458,129.885,0,64.897,6.0000
137,1.348254,0.373458,0.991501,157.5797,0.135850,139.660,0,64.566,3.0000
138,1.715073,0.457606,0.995603,155.8712,0.140743,139.657,0,64.906,4.2887
139,1.849541,0.616416,1.008064,151.8849,0.145447,137.452,0,64.523,3.3963
140,2.100397,0.464232,1.024657,146.0598,0.151298,132.967,0,64.664,3.0000
141,1.594242,0.445544,1.044568,143.4680,0.142888,128.369,1,64.596,3.0000
142,1.286950,0.353156,1.056021,140.3178,0.115039,122.273,0,64.861,3.0000
143,1.575197,0.486810,1.069481,132.6825,0.098272,114.263,0,64.255,3.0000
144,1.292472,0.396308,1.087673,124.0193,0.092912,104.336,0,65.198,3.0000
145,1.685355,0.552476,1.100392,114.1469,0.088020,94.299,0,64.051,3.0000
146,1.515337,0.472460,1.127453,110.3562,0.097702,96.885,1,64.717,6.0000
147,1.898056,0.582175,1.182073,111.5851,0.100704,104.820,1,64.316,6.0000
148,2.159107,0.546452,1.226187,114.9843,0.099321,106.483,0,65.358,6.0000
149,2.205276,0.532488,1.236692,110.9927,0.099196,99.474,0,64.539,6.0000
150,1.615559,0.408077,1.243807,109.5167,0.093485,100.838,0,64.358,6.0000
151,2.027614,0.569298,1.276746,111.1097,0.087072,106.015,0,64.313,3.4485
152,2.250815,0.569817,1.318232,119.5278,0.087942,102.304,0,65.143,6.0000
153,1.821623,0.444034,1.371882,141.6304,0.094286,104.595,1,64.585,6.0000
154,1.483623,0.312286,1.425134,156.1332,0.096026,99.507,0,65.342,5.3704
155,1.835997,0.433845,1.487584,156.4758,0.095139,93.308,0,64.250,6.0000
156,1.919533,0.488002,1.558195,150.9752,0.099152,96.609,1,64.578,6.0000
157,1.880580,0.572912,1.646860,138.8639,0.097552,93.324,0,64.431,6.0000
158,1.728774,0.444867,1.724933,130.7525,0.090704,89.717,0,64.427,3.0000
159,1.937412,0.390672,1.765925,133.5798,0.089813,89.563,1,64.616,6.0000
160,1.777475,0.461243,1.799862,133.4893,0.088766,88.796,1,65.077,3.0000
161,2.427907,0.508409,1.827270,135.4518,0.092909,92.754,1,64.205,6.0000
162,2.376555,0.485205,1.839413,137.6593,0.096466,93.515,0,65.452,3.0000
163,2.021402,0.437019,1.822240,142.1584,0.101368,93.787,0,64.209,3.0000
164,1.666607,0.344165,1.796292,148.6522,0.096688,90.655,0,64.692,3.0000
165,1.990335,0.287802,1.783612,154.1012,0.086544,90.708,0,64.252,3.0000
166,1.625853,0.244091,1.780065,153.2753,0.089312,94.103,1,65.138,3.0000
167,1.957100,0.331904,1.770651,155.3233,0.092073,95.900,0,64.427,3.0000
168,1.602568,0.382929,1.764576,156.4905,0.086015,93.173,0,65.036,3.0000
169,1.935563,0.383532,1.776115,152.2039,0.090408,92.340,1,64.348,3.0000
170,1.581448,0.306548,1.791053,146.9968,0.096299,92.477,0,65.116,3.0000
171,1.923906,0.301046,1.795418,139.7522,0.105174,88.749,0,64.456,3.0000
172,1.571910,0.246169,1.800374,134.4684,0.105845,88.036,0,64.931,3.0000
173,1.915407,0.315663,1.802206,135.6220,0.101646,87.614,0,64.251,3.0000
174,1.560251,0.316989,1.800404,139.6786,0.086362,89.772,0,64.804,3.0000
175,1.890299,0.351378,1.793564,140.7055,0.094097,96.442,1,64.253,3.0000
176,1.535993,0.345622,1.797347,137.5249,0.101751,95.377,1,65.406,3.0000
177,1.872456,0.366437,1.802857,132.1604,0.093887,88.233,0,64.368,3.0000
178,1.513231,0.409869,1.797354,133.4716,0.092640,89.860,0,64.785,3.0000
179,1.839206,0.470507,1.798815,134.6497,0.086394,91.724,1,64.183,3.0000
