frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
142,0.317548,0.062797,1.093370,85.2488,0.087171,80.296,0,4.524,3.8804
143,0.232514,0.075684,1.087548,82.9392,0.088326,76.673,0,5.077,1.1804
144,0.181028,0.052975,1.080895,82.3311,0.090939,74.596,1,4.032,3.2596
145,0.173955,0.056361,1.072974,84.7144,0.089421,76.670,1,3.962,1.6254
146,0.293083,0.065281,1.060098,91.2292,0.087032,81.217,0,7.923,0.5838
147,0.347782,0.075818,1.038356,98.5360,0.087420,82.582,0,9.516,0.7462
148,0.353852,0.089344,1.006603,107.0996,0.088546,82.672,0,9.676,1.6571
149,0.340028,0.096176,0.972906,118.5057,0.088531,82.454,1,9.296,0.6553
150,0.287185,0.082146,0.941093,128.5621,0.087263,82.330,0,7.803,1.0999
151,0.283520,0.065012,0.889169,130.8784,0.087326,82.488,0,7.672,2.1360
152,0.225321,0.088979,0.779336,130.9041,0.087373,82.604,0,6.498,1.7742
153,0.329196,0.090628,0.603205,128.2847,0.090061,84.879,0,8.999,1.7988
154,0.384582,0.139680,0.488752,128.9842,0.091059,84.531,0,9.991,2.2511
155,0.626009,0.169134,0.454163,140.3775,0.090773,80.154,1,9.116,3.0000
156,0.541995,0.128880,0.440625,150.0987,0.095783,78.453,1,8.053,0.7940
157,0.224439,0.067258,0.432159,154.0353,0.095638,77.500,1,6.145,1.2705
158,0.195569,0.056104,0.425991,157.8414,0.091883,78.833,1,5.319,1.4078
159,0.246930,0.088651,0.415202,164.9906,0.087301,81.873,0,6.783,1.5574
160,0.445874,0.122696,0.367295,175.2364,0.087780,82.887,1,15.899,3.0000
161,0.363493,0.121802,0.309992,176.8791,0.091580,85.024,1,9.888,3.0000
162,0.362577,0.112140,0.285614,171.8301,0.090902,87.154,1,9.910,1.7485
163,0.339563,0.074025,0.274977,167.8160,0.090141,89.160,2,9.280,2.2721
164,0.255943,0.057617,0.262996,166.6360,0.090324,90.858,2,6.965,2.0022
165,0.228223,0.036602,0.243471,170.5981,0.090371,91.047,2,3.043,1.0500
166,0.297418,0.072024,0.252818,175.7939,0.090302,90.474,1,5.845,1.5085
167,0.323929,0.117790,0.312444,177.3650,0.089263,90.404,1,8.350,1.3864
168,0.321907,0.110617,0.401851,172.4931,0.086609,91.477,1,8.861,0.3978
169,0.357441,0.115257,0.473164,164.2780,0.087550,92.226,0,9.750,1.8262
170,0.371183,0.110371,0.509602,151.9771,0.089510,93.809,0,10.093,2.2056
171,0.221718,0.067672,0.520624,136.0802,0.092193,96.687,0,8.491,2.0466
172,0.149025,0.050154,0.516681,120.1073,0.093760,97.781,1,7.477,2.0587
173,0.249493,0.076141,0.509623,108.9382,0.094197,98.025,1,6.669,1.3690
174,0.187431,0.070557,0.507180,103.8529,0.093407,97.355,2,5.554,2.7103
175,0.215080,0.064641,0.507088,101.5171,0.091293,95.332,0,6.045,0.9162
176,0.250962,0.077852,0.509894,99.4662,0.087793,91.374,0,6.657,0.6961
177,0.178655,0.066261,0.517620,98.5641,0.087453,88.632,0,5.684,0.7217
178,0.134218,0.036900,0.525925,98.5635,0.086514,88.389,0,4.462,0.9322
179,0.297668,0.083360,0.526143,98.5022,0.086176,90.297,0,8.268,1.5854
180,0.252435,0.081199,0.512905,96.4434,0.086565,91.600,0,6.878,1.6841
181,0.242214,0.050565,0.491811,95.3305,0.086772,91.876,0,6.620,1.8923
182,0.201447,0.046249,0.474472,97.6627,0.086603,91.666,0,7.021,0.8129
183,0.205671,0.057251,0.456629,102.2907,0.086617,91.676,0,5.646,2.1334
184,0.278961,0.093881,0.435826,103.9196,0.086839,90.739,0,6.478,1.8278
185,0.331043,0.103610,0.406787,100.3272,0.087398,89.726,0,8.998,3.7887
186,0.362382,0.125073,0.366705,94.5029,0.091919,89.061,1,9.847,3.0000
187,0.364572,0.123190,0.334795,96.1009,0.098832,93.641,1,9.936,1.8538
188,0.356652,0.101978,0.322119,98.1256,0.100913,95.591,0,9.755,3.7296
189,0.293365,0.081286,0.317247,99.4317,0.103577,96.250,1,7.772,2.9456
190,0.236443,0.071587,0.312215,104.0221,0.108175,100.632,1,6.626,3.0000
191,0.177458,0.045726,0.306392,107.6220,0.109363,104.079,1,4.820,3.0000
192,0.081324,0.030788,0.303424,108.9625,0.109328,105.278,1,2.193,3.0000
193,0.235220,0.033865,0.301644,109.6363,0.108774,105.978,1,1.643,0.4303
194,0.155200,0.021944,0.300976,109.9354,0.108094,106.318,1,1.116,0.9137
195,0.078753,0.011950,0.301062,109.8162,0.107757,106.265,1,1.006,0.3740
196,0.042371,0.005200,0.300641,109.3221,0.107654,105.853,1,0.739,0.5576
197,0.056603,0.008591,0.299880,108.5901,0.107589,105.209,2,1.196,0.3156
198,0.130718,0.010080,0.298907,107.7149,0.107529,104.430,2,0.682,0.3330
199,0.197837,0.013287,0.297709,106.6425,0.107450,103.472,2,0.824,0.3163
200,0.228381,0.016093,0.296220,105.2439,0.107284,102.211,2,0.903,0.4054
201,0.227745,0.018462,0.294479,103.6106,0.106949,100.732,2,0.593,0.5320
202,0.217779,0.017979,0.294174,103.3801,0.106484,100.523,2,0.931,0.8023
203,0.208610,0.015463,0.294334,103.6348,0.106555,100.763,2,1.520,0.5291
204,0.211033,0.015329,0.294391,103.6649,0.106517,100.794,2,1.336,0.5850
205,0.219567,0.016908,0.294400,103.6371,0.106462,100.772,2,0.579,0.6162
206,0.224274,0.016780,0.294415,103.6460,0.106448,100.782,2,0.217,0.6008
207,0.227147,0.015697,0.294425,103.6566,0.106443,100.792,2,0.617,0.5932
208,0.229179,0.015411,0.294430,103.6575,0.106434,100.794,2,0.540,0.5976
209,0.230498,0.016203,0.294433,103.6591,0.106429,100.796,2,0.206,0.5957
