frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
208,0.146096,0.020094,0.056050,2.2835,0.104426,7.867,3,3.931,2.3754
209,0.185534,0.022798,0.054865,2.2526,0.106519,9.660,2,5.011,2.2902
210,0.138023,0.019919,0.053459,2.0371,0.108420,11.578,2,3.752,2.1631
211,0.140608,0.018912,0.051966,1.8648,0.110381,13.652,2,3.788,1.8488
212,0.179399,0.020243,0.050521,1.7872,0.112235,15.699,2,4.850,1.6321
213,0.128171,0.016479,0.049132,1.8271,0.114078,17.730,2,3.485,1.4069
214,0.067924,0.011468,0.047742,1.9546,0.115991,19.793,2,1.852,1.4234
215,0.047576,0.011619,0.046415,2.1034,0.117917,21.824,2,1.285,1.4796
216,0.040516,0.011710,0.045122,2.2696,0.119808,23.827,2,1.088,1.5295
217,0.040813,0.011720,0.043822,2.4525,0.121680,25.831,2,1.086,1.5408
218,0.044244,0.011669,0.042522,2.6449,0.123520,27.831,2,1.181,1.5457
219,0.047644,0.010893,0.040905,2.9068,0.125333,29.966,2,1.267,1.4278
220,0.050729,0.011090,0.039310,3.0815,0.127118,32.050,2,1.360,1.2586
221,0.053316,0.011436,0.038360,3.1377,0.128822,33.807,2,1.434,1.3626
222,0.055260,0.011537,0.037519,3.2528,0.130505,35.500,2,1.486,1.4633
223,0.056816,0.011398,0.036603,3.3589,0.132154,37.193,2,1.529,1.3543
224,0.057677,0.011456,0.035631,3.4489,0.133771,38.866,2,1.553,1.2636
225,0.057119,0.011518,0.034744,3.5462,0.135286,40.412,2,1.541,1.0756
226,0.054502,0.011154,0.034053,3.6271,0.136661,41.754,2,1.469,1.0336
227,0.060381,0.011877,0.033582,3.7210,0.137858,42.837,2,1.625,0.8735
228,0.102313,0.016511,0.033416,3.9053,0.138892,43.566,2,2.767,0.7640
229,0.148123,0.019328,0.033719,4.7600,0.139823,43.786,4,4.022,1.2583
230,0.057272,0.018515,0.034460,7.1072,0.139730,43.213,4,1.950,1.2393
231,0.119210,0.030789,0.037010,8.2293,0.139248,41.772,2,3.259,1.4906
232,0.133835,0.033148,0.040546,7.4961,0.137655,38.969,2,3.659,2.1820
233,0.125667,0.035186,0.046769,8.9478,0.136039,35.357,2,3.423,1.2546
234,0.188119,0.040196,0.056546,10.6492,0.133868,30.476,3,5.088,0.5082
235,0.248601,0.048914,0.069265,12.5120,0.131429,25.308,4,6.782,2.9300
236,0.190459,0.047647,0.074975,12.9722,0.129889,22.388,4,5.208,0.8950
237,0.272879,0.044487,0.077240,11.3981,0.127536,20.629,4,7.509,0.9035
238,0.127132,0.026344,0.076163,10.5280,0.124489,19.444,4,3.579,0.8095
239,0.064050,0.016568,0.074411,11.6813,0.122667,18.824,4,1.744,1.3361
240,0.042582,0.011025,0.075029,12.7130,0.121942,18.689,4,1.165,2.5819
241,0.032159,0.009452,0.078035,13.6320,0.124716,18.483,3,1.454,2.1944
242,0.031586,0.009203,0.082264,14.5574,0.129535,17.824,3,1.279,1.6346
243,0.025280,0.008951,0.087674,15.0464,0.134570,16.502,3,0.986,1.5476
244,0.028981,0.010331,0.095305,15.1314,0.139335,14.610,3,0.837,1.4614
245,0.033860,0.011431,0.103876,15.4511,0.145016,12.324,3,1.244,0.9260
246,0.037813,0.013867,0.106905,16.8562,0.150535,10.835,3,1.029,0.7855
247,0.039260,0.013093,0.107969,17.9893,0.154392,10.234,3,1.117,1.7226
248,0.041063,0.014100,0.112479,18.1408,0.158757,9.236,4,1.191,1.4643
249,0.039869,0.015031,0.118504,18.3027,0.163484,7.675,4,1.609,0.8407
250,0.044882,0.015385,0.120827,19.2034,0.167535,6.163,4,1.319,0.7362
251,0.045406,0.014562,0.122629,19.8261,0.171008,5.374,4,1.303,1.4372
252,0.041992,0.012685,0.123101,20.3782,0.174368,5.286,4,1.128,1.3737
253,0.031720,0.010496,0.123853,20.4948,0.176761,5.125,4,0.942,1.5327
254,0.024821,0.008741,0.126025,20.1861,0.178972,4.632,4,0.920,0.7471
255,0.022683,0.008152,0.127086,19.7764,0.180697,4.104,4,0.840,0.9287
256,0.021093,0.007777,0.127248,19.5106,0.181981,3.650,4,0.738,1.4411
257,0.022155,0.007190,0.127621,19.3893,0.183158,3.263,4,0.605,1.4814
258,0.021912,0.006687,0.127851,19.3342,0.184201,2.923,4,0.489,1.3127
259,0.021198,0.006173,0.127835,19.3089,0.184986,2.664,4,0.418,1.3494
260,0.019811,0.005399,0.127756,19.2580,0.185640,2.444,4,0.407,1.3605
261,0.017323,0.005016,0.127726,19.1821,0.186182,2.227,4,0.355,1.2100
262,0.015354,0.004779,0.127713,19.1394,0.186598,2.019,4,0.312,1.0786
263,0.015980,0.004571,0.127821,19.1342,0.186877,1.806,4,0.314,1.0753
264,0.015604,0.004498,0.128003,19.1639,0.187057,1.591,4,0.346,1.1001
265,0.016847,0.004329,0.128202,19.1900,0.187157,1.385,4,0.361,1.1568
266,0.018022,0.004268,0.128423,19.1779,0.187231,1.218,4,0.361,1.2062
267,0.018464,0.004080,0.128714,19.1322,0.187289,1.086,4,0.355,1.1171
268,0.018463,0.004024,0.128916,19.0772,0.187303,0.991,4,0.336,1.1332
269,0.018038,0.003993,0.128960,19.0013,0.187308,0.920,4,0.308,1.1205
270,0.017312,0.003831,0.128573,18.7629,0.187269,0.854,4,0.273,1.0965
271,0.024471,0.005336,0.129071,18.7585,0.187093,0.703,4,0.663,1.0076
272,0.026792,0.005443,0.130235,18.7290,0.187195,1.015,4,0.753,1.0696
273,0.037716,0.006838,0.132363,18.6771,0.187449,1.654,4,1.048,0.9936
274,0.048945,0.008660,0.135101,18.8300,0.187639,2.653,2,1.347,0.9622
275,0.049845,0.009536,0.138582,19.1365,0.187620,4.074,2,1.377,0.8679
276,0.064354,0.009660,0.143109,19.6631,0.187216,6.027,2,1.749,0.8649
277,0.088595,0.012430,0.149388,20.5457,0.186125,8.639,2,2.414,0.7946
278,0.097914,0.016505,0.156362,22.0538,0.184924,11.929,3,2.281,2.6855
279,0.104577,0.020550,0.154309,23.7553,0.186152,14.679,2,2.929,1.1272
280,0.093670,0.020297,0.151133,25.9912,0.186775,17.465,2,2.585,1.7482
281,0.073014,0.016821,0.151280,28.6265,0.187300,20.711,2,1.990,1.9326
282,0.048567,0.010880,0.154420,31.6389,0.187497,24.391,2,1.373,1.0814
283,0.059298,0.008415,0.156171,34.9248,0.187551,28.348,2,1.725,0.8269
284,0.088521,0.011622,0.158811,38.8203,0.187763,33.109,2,2.876,2.6626
285,0.083484,0.013118,0.162896,43.8582,0.184343,39.247,2,2.250,0.9321
286,0.120452,0.020978,0.169868,51.2768,0.175329,47.586,2,3.277,0.9213
287,0.118747,0.021457,0.182245,61.3436,0.158181,58.417,2,3.230,0.4047
288,0.081526,0.022683,0.202830,74.2035,0.129815,72.011,2,2.241,0.3070
289,0.113124,0.025294,0.223533,85.2884,0.104916,82.690,1,2.817,3.0000
290,0.159786,0.033683,0.228816,92.6056,0.100925,88.057,1,4.203,1.2133
291,0.184999,0.039518,0.231801,98.4544,0.102699,92.564,0,5.059,0.8990
292,0.179203,0.040762,0.236548,103.1630,0.101739,95.643,0,4.900,0.8513
293,0.143976,0.035079,0.240363,106.6357,0.100931,97.677,0,3.905,0.3970
294,0.110183,0.025490,0.240179,107.6732,0.101019,97.758,0,3.008,0.2842
295,0.159421,0.021970,0.235713,107.0651,0.100399,96.497,0,4.301,0.2794
296,0.149326,0.024330,0.229054,105.6714,0.100718,94.821,0,4.069,0.9527
297,0.076149,0.016585,0.221634,104.2488,0.101754,93.273,0,2.081,0.9454
298,0.159701,0.026015,0.213718,102.3863,0.103084,91.395,0,4.330,0.6403
299,0.242377,0.042997,0.205485,100.1075,0.103888,89.031,1,6.616,1.0160
300,0.278843,0.054331,0.199956,100.0504,0.104853,88.780,1,7.594,1.5865
301,0.248629,0.053833,0.197000,101.5276,0.105528,89.955,1,6.764,0.9697
302,0.184987,0.042442,0.195053,103.4263,0.105555,91.413,1,5.053,0.6491
303,0.204194,0.029273,0.192030,104.5237,0.106134,92.086,1,5.483,0.8081
304,0.123076,0.016883,0.189027,105.4898,0.106547,92.557,1,3.374,0.6625
305,0.079199,0.018670,0.186069,106.0346,0.106460,92.404,1,2.175,0.6885
306,0.088057,0.023501,0.182748,105.9700,0.105844,91.491,1,2.389,0.7396
307,0.091038,0.025842,0.179460,105.4241,0.104590,89.883,1,2.470,0.8073
308,0.113405,0.028685,0.177199,104.7083,0.102495,87.731,1,3.082,1.0945
309,0.141251,0.035360,0.176517,104.2739,0.099845,85.455,2,3.800,1.4515
310,0.142540,0.039845,0.175701,104.5862,0.098384,84.281,2,3.896,0.5796
311,0.118909,0.037119,0.175333,105.3047,0.096671,83.561,2,3.256,0.3699
312,0.094666,0.028437,0.175356,106.5433,0.095198,83.484,1,2.575,0.2954
313,0.110967,0.021588,0.175826,108.2484,0.094159,83.912,1,3.012,0.4815
314,0.174823,0.025606,0.175671,109.9614,0.093558,84.506,1,4.743,0.4681
315,0.059864,0.017351,0.175249,111.1655,0.093428,84.527,0,1.664,0.5605
316,0.061301,0.018223,0.173456,111.8967,0.093721,84.292,1,1.698,0.3674
317,0.077824,0.018425,0.171476,112.5767,0.093968,84.017,1,2.102,0.3178
318,0.077527,0.019608,0.169985,113.4986,0.094198,83.865,1,2.121,0.3422
319,0.086264,0.023574,0.168910,114.5741,0.094300,83.767,1,2.337,0.3643
320,0.107506,0.025168,0.167707,115.4691,0.094538,83.557,1,2.922,0.3797
321,0.120312,0.024094,0.166306,116.0726,0.094959,83.165,1,3.276,0.3632
322,0.190094,0.024006,0.165123,116.4497,0.095412,82.520,2,5.134,0.4218
323,0.114426,0.023927,0.164623,117.0564,0.095519,82.278,2,3.129,0.9969
324,0.083335,0.025837,0.164784,117.8468,0.095550,82.502,2,2.262,1.0052
325,0.082409,0.024356,0.165540,118.5543,0.095643,82.827,2,2.243,0.7799
326,0.076227,0.023472,0.167148,119.1635,0.095538,82.926,2,2.073,0.8206
327,0.077874,0.019914,0.169749,119.9336,0.095396,82.971,2,2.119,0.9430
