frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
169,0.104190,0.016831,0.074966,2.2690,0.190696,2.896,3,2.851,1.8739
170,0.091057,0.014397,0.077311,2.1563,0.190735,2.369,3,2.498,1.6158
171,0.070005,0.013301,0.079568,2.3291,0.190692,1.916,3,1.878,1.3899
172,0.127211,0.018708,0.081583,2.4398,0.190576,1.467,3,3.443,1.3530
173,0.156385,0.023485,0.083087,2.5249,0.190379,1.076,3,4.256,1.3543
174,0.167131,0.025809,0.083951,2.6340,0.190222,0.837,3,4.529,1.3038
175,0.138694,0.023387,0.084121,2.8644,0.190137,0.814,3,3.770,1.0208
176,0.063585,0.014643,0.082663,3.6581,0.189447,1.793,4,1.742,1.0682
177,0.060706,0.009965,0.080506,4.2918,0.189257,1.964,4,1.576,1.3493
178,0.107687,0.014701,0.080861,4.7087,0.189068,1.851,3,2.925,1.9368
179,0.116219,0.014905,0.081907,4.9206,0.188849,1.551,3,3.194,1.5395
180,0.064584,0.013920,0.081996,5.0191,0.189266,1.481,3,1.800,1.7865
181,0.113839,0.017082,0.081177,4.8179,0.189872,1.703,3,3.076,1.3491
182,0.175922,0.027357,0.079875,4.6177,0.190113,2.091,3,4.769,1.2783
183,0.249999,0.033222,0.077938,4.7887,0.190078,2.640,2,6.770,1.3264
184,0.261188,0.035578,0.075818,5.0717,0.189843,3.349,3,7.098,1.1692
185,0.157405,0.029841,0.073930,5.3437,0.189177,4.182,3,4.289,0.9172
186,0.081621,0.016798,0.073528,3.9450,0.189472,4.256,4,2.281,1.4849
187,0.090392,0.016556,0.073650,3.7941,0.189368,4.766,4,2.449,1.4711
188,0.106490,0.018890,0.073086,3.7614,0.188815,4.947,3,2.916,1.2722
189,0.077618,0.016593,0.071908,4.0430,0.188189,5.127,3,2.136,1.7522
190,0.053974,0.015911,0.070831,4.4142,0.187746,5.420,2,1.385,1.6286
191,0.087605,0.020193,0.069558,4.9509,0.187283,5.911,2,2.374,1.4880
192,0.109952,0.023446,0.067538,5.6694,0.186781,6.624,2,2.994,1.4378
193,0.128391,0.027016,0.064469,6.6970,0.186237,7.699,3,3.472,1.3624
194,0.123931,0.026727,0.060816,7.4724,0.186748,8.612,3,3.400,3.0000
195,0.107956,0.023033,0.060420,7.1353,0.188064,8.260,2,2.961,1.1539
196,0.083012,0.017579,0.061615,7.0181,0.188768,7.972,2,2.270,1.4237
197,0.109807,0.014349,0.063111,6.7333,0.189005,7.615,2,2.984,1.3797
198,0.120404,0.016868,0.064957,6.2655,0.189318,7.100,2,3.285,1.2362
199,0.104029,0.017025,0.068297,5.4861,0.189216,6.375,2,2.874,1.9566
200,0.064891,0.014522,0.073297,4.1053,0.187723,4.848,3,1.818,1.4816
201,0.033052,0.011116,0.080202,3.0800,0.184915,2.998,3,1.005,2.2817
202,0.063439,0.015495,0.084151,3.6282,0.184438,2.248,2,1.681,2.6061
203,0.112105,0.021535,0.084342,4.1071,0.184707,2.434,2,3.011,2.3798
204,0.117124,0.026574,0.082850,4.0206,0.185259,3.008,3,3.171,1.5060
205,0.121681,0.026430,0.081659,4.1278,0.185424,3.697,3,2.773,1.0664
206,0.106182,0.021180,0.084563,2.1012,0.187130,2.963,4,2.872,1.3263
207,0.020579,0.008183,0.089553,0.8673,0.186429,1.725,4,0.877,1.3243
208,0.025594,0.010535,0.093868,1.5982,0.186453,1.124,4,0.907,0.9206
209,0.033021,0.012187,0.094943,1.7042,0.186010,1.024,4,1.020,1.4528
210,0.029876,0.012616,0.093886,1.7621,0.186130,1.286,4,1.027,0.7712
211,0.055408,0.014502,0.093299,1.7975,0.186464,1.486,4,1.562,0.6288
212,0.147093,0.018164,0.094770,1.8250,0.185984,1.874,3,3.973,1.3294
213,0.102743,0.016874,0.096356,2.3174,0.185677,2.610,3,2.832,1.7919
214,0.092480,0.015485,0.098164,3.6102,0.185671,3.909,3,2.548,1.7026
215,0.083838,0.014252,0.101428,5.5010,0.185301,5.825,2,2.305,1.3715
