frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
104,0.057630,0.012431,0.298677,6.0961,0.173740,7.387,3,3.785,3.0000
105,0.049931,0.011887,0.300692,5.7631,0.173480,8.237,3,4.304,3.0000
106,0.041063,0.011169,0.302608,5.6386,0.172882,9.091,3,5.056,2.1181
107,0.031436,0.009388,0.304926,5.4739,0.173012,9.701,2,4.548,2.0249
108,0.027811,0.009508,0.308516,5.1720,0.174964,9.972,2,5.235,3.0000
109,0.057586,0.009800,0.312626,5.0439,0.177452,10.163,1,5.514,3.0000
110,0.082855,0.010452,0.317249,5.0697,0.180574,10.270,1,5.632,3.4194
111,0.096170,0.012337,0.322138,5.3566,0.183636,10.293,1,5.589,3.6754
112,0.095210,0.012841,0.327172,5.9638,0.186379,10.245,1,6.451,3.7988
113,0.078391,0.012043,0.332346,6.7982,0.188748,10.161,1,7.940,3.7833
114,0.044985,0.010189,0.337687,7.7877,0.190738,10.103,1,9.933,3.6424
115,0.045624,0.008354,0.342922,8.8595,0.192029,10.144,1,9.884,3.4184
116,0.049380,0.008579,0.347966,9.9022,0.192784,10.284,1,7.429,3.1178
117,0.051467,0.008746,0.353325,10.8419,0.194043,10.479,1,4.353,3.0000
118,0.051973,0.008846,0.358582,11.5291,0.195455,10.570,1,3.416,2.8265
119,0.051127,0.008544,0.363624,12.0607,0.196561,10.625,1,2.803,1.7690
120,0.049127,0.008719,0.368324,12.4465,0.197165,10.631,1,2.426,2.2663
121,0.046172,0.008765,0.372692,12.6886,0.197237,10.580,1,2.492,2.1328
122,0.042879,0.008742,0.376720,12.7523,0.196786,10.435,1,2.572,2.1424
123,0.039898,0.009077,0.380401,12.5893,0.195875,10.144,1,3.473,2.1753
124,0.037684,0.009328,0.383682,12.1432,0.194590,9.672,1,5.116,2.3261
125,0.036490,0.008584,0.386634,11.4311,0.192988,9.128,1,5.120,2.4900
126,0.036273,0.008977,0.389335,10.4706,0.191038,8.636,1,4.509,2.5198
127,0.035489,0.008907,0.391870,9.3360,0.188721,8.345,1,3.858,1.9064
128,0.032406,0.008719,0.394419,8.1551,0.186072,8.379,1,3.952,1.2703
129,0.025559,0.008306,0.397091,7.0112,0.183159,8.734,1,4.275,1.6495
130,0.021799,0.007391,0.399879,5.9446,0.179983,9.328,1,4.843,2.4402
131,0.022167,0.006593,0.402822,5.0079,0.176602,10.083,1,5.300,2.8892
132,0.021932,0.007248,0.405946,4.3016,0.173064,10.968,1,5.594,3.0800
133,0.020118,0.007619,0.409365,4.0429,0.169569,11.851,2,5.788,3.0863
134,0.024337,0.007811,0.413588,3.8363,0.168468,12.251,2,4.873,2.9044
135,0.034854,0.008962,0.417789,3.4962,0.167763,12.645,2,2.737,3.0000
