frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
111,0.236881,0.032192,0.352772,105.6376,0.090552,107.147,0,2.285,1.5841
112,0.363041,0.033651,0.351803,105.1457,0.090495,106.726,0,1.682,0.6578
113,0.459446,0.031482,0.351747,105.0213,0.090284,106.647,0,0.997,0.3037
114,0.501639,0.032181,0.351706,104.8779,0.090097,106.512,0,0.582,0.3789
115,0.530695,0.032950,0.351492,104.6958,0.090031,106.319,0,0.337,0.4375
116,0.544896,0.033405,0.351202,104.5019,0.090065,106.097,0,0.359,0.4217
117,0.547455,0.033425,0.350897,104.3126,0.090139,105.877,0,0.424,0.3833
118,0.549868,0.033295,0.350639,104.1786,0.090192,105.720,0,0.149,0.3264
119,0.550072,0.033168,0.350482,104.0864,0.090208,105.612,0,0.105,0.3257
120,0.547685,0.032900,0.350384,104.0167,0.090206,105.535,0,0.104,0.3254
121,0.543774,0.033040,0.350307,103.9443,0.090189,105.459,0,0.080,0.3248
122,0.536670,0.033896,0.350189,103.8326,0.090185,105.343,0,0.196,0.3185
123,0.527162,0.036040,0.350000,103.6851,0.090182,105.190,0,0.505,0.3141
124,0.517656,0.039928,0.349697,103.5053,0.090149,105.012,0,1.019,0.3291
125,0.511207,0.045850,0.349060,103.2315,0.090025,104.767,0,1.729,0.3062
126,0.511089,0.054350,0.347899,102.9848,0.089450,104.639,0,2.580,1.0278
127,0.457987,0.058036,0.352418,103.6167,0.087876,105.096,0,3.491,1.3757
128,0.365907,0.055261,0.362630,105.2034,0.085659,106.081,0,3.978,0.8160
129,0.253111,0.047161,0.374789,106.5837,0.085567,106.819,0,3.927,0.9147
130,0.234513,0.045447,0.386276,107.0994,0.085800,107.010,0,3.411,0.2112
131,0.279283,0.047362,0.396718,107.0876,0.086192,106.733,0,2.589,0.5589
132,0.376900,0.052927,0.405660,106.1065,0.086702,105.516,0,3.298,0.8575
133,0.544112,0.068400,0.413211,103.9044,0.087218,103.148,0,4.823,0.5640
134,0.585030,0.078734,0.419999,101.6423,0.088070,100.865,0,5.259,0.3849
135,0.450873,0.071179,0.427880,99.8800,0.088638,99.111,0,5.034,0.9246
136,0.289860,0.056318,0.437825,98.7061,0.089053,97.700,1,2.262,0.5800
137,0.129102,0.036801,0.444187,97.8969,0.089165,96.400,1,2.823,1.3269
138,0.090051,0.021720,0.446489,97.4183,0.089280,95.249,1,4.065,2.2241
139,0.160756,0.025656,0.446469,97.8190,0.089266,95.172,1,3.177,0.9737
140,0.123787,0.024109,0.445895,97.9684,0.089218,95.173,1,2.421,0.5738
141,0.096072,0.019758,0.445018,98.1759,0.089123,95.378,1,2.045,0.5219
142,0.074367,0.015430,0.445411,98.8667,0.089025,95.985,1,1.648,0.4733
143,0.058020,0.011984,0.445871,99.8428,0.088901,96.969,1,1.268,0.4697
144,0.044185,0.009286,0.446354,100.9283,0.088711,98.163,0,0.923,0.4335
145,0.032332,0.007064,0.447149,102.4167,0.088402,99.761,0,0.633,0.4373
146,0.023636,0.005266,0.448281,104.4540,0.087863,101.936,0,0.401,0.4936
147,0.016848,0.003865,0.450031,107.1419,0.087313,104.786,0,0.240,0.4578
148,0.012212,0.003004,0.452533,110.4142,0.086842,108.203,0,0.139,0.4689
149,0.064243,0.004641,0.454540,111.7545,0.087367,109.607,0,1.351,0.3322
150,0.089689,0.006670,0.454741,112.1743,0.087330,110.083,0,0.277,0.3267
151,0.073782,0.006426,0.454078,111.9354,0.087007,109.879,0,0.821,0.4708
152,0.047050,0.005654,0.453203,111.3554,0.086618,109.314,0,0.693,0.6587
153,0.027863,0.004547,0.453035,111.1199,0.086674,109.060,0,0.363,0.5319
154,0.020469,0.004150,0.453025,111.0544,0.086683,108.989,0,0.236,0.4949
155,0.021964,0.005054,0.453040,111.1175,0.086673,109.064,0,0.203,0.4804
156,0.021532,0.006827,0.453058,111.1688,0.086662,109.125,0,0.368,0.9815
157,0.024937,0.009235,0.453029,111.2577,0.086641,109.235,0,1.088,1.6410
158,0.031319,0.012743,0.452727,111.3642,0.086605,109.424,0,1.709,1.0700
159,0.043347,0.015696,0.452035,111.2405,0.086611,109.402,0,0.769,1.7499
160,0.033052,0.012516,0.450952,110.5778,0.086679,108.928,0,0.752,0.8463
161,0.040107,0.011424,0.450059,109.8203,0.086760,108.375,0,0.624,0.6132
162,0.085828,0.015597,0.448979,108.2961,0.086919,107.155,0,3.083,2.0443
163,0.134798,0.020496,0.446992,104.7923,0.087818,103.978,0,4.506,2.4028
164,0.193100,0.033415,0.444915,100.4041,0.088987,99.283,1,3.167,1.0033
165,0.131334,0.027160,0.443293,97.7290,0.089315,96.118,1,2.163,1.8022
166,0.114121,0.023862,0.443416,97.7148,0.089446,95.861,1,1.486,0.7569
167,0.091202,0.020148,0.443470,97.8658,0.089382,95.826,1,1.016,0.2945
168,0.060633,0.016517,0.443757,97.6873,0.089424,95.482,1,0.691,0.2873
