frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
119,2.041378,0.428371,1.039175,149.1852,0.098896,103.378,2,38.930,3.0000
120,2.063187,0.360770,1.037417,146.1269,0.106599,103.107,1,47.630,3.0000
121,1.568647,0.365247,1.037104,148.2687,0.105175,105.235,1,38.812,3.0000
122,1.811170,0.316548,1.045627,148.1181,0.092444,104.446,1,47.331,3.0000
123,1.478981,0.303651,1.058022,144.4194,0.095306,109.304,1,48.413,3.0000
124,1.329785,0.291933,1.069336,141.3150,0.100518,113.773,1,41.887,3.0000
125,1.052673,0.302521,1.081679,135.7186,0.103650,112.296,1,48.262,3.0000
126,1.029281,0.283670,1.098690,128.9518,0.106717,108.890,1,42.713,3.0000
127,1.297959,0.331683,1.107974,127.4588,0.099134,103.876,0,47.536,3.0000
128,1.125284,0.320371,1.114627,126.2934,0.095195,103.340,1,63.754,3.0000
129,1.188161,0.319309,1.117225,125.6216,0.093846,104.309,1,38.208,3.0000
130,0.975448,0.324522,1.113564,121.9660,0.091211,102.490,1,43.137,3.0000
131,1.303616,0.317784,1.112865,119.8982,0.091617,104.089,1,66.142,3.0000
132,1.198496,0.337399,1.107889,111.0934,0.090705,100.527,0,43.339,3.0000
133,1.504132,0.353357,1.111827,101.8331,0.092725,94.496,1,36.878,3.0000
134,1.324178,0.313579,1.120768,110.4291,0.098058,99.481,1,44.060,3.0000
135,1.533062,0.384970,1.124648,125.6216,0.092463,107.143,0,40.880,3.0000
136,1.617134,0.315915,1.123189,137.1456,0.099415,116.012,0,44.166,3.0000
137,1.621561,0.344094,1.117256,137.5312,0.111132,120.783,0,47.912,3.0000
138,1.447843,0.324874,1.105828,137.6723,0.115137,124.094,0,39.750,3.0000
139,1.598394,0.398146,1.097629,135.8764,0.122978,127.825,0,47.662,3.0000
140,1.379714,0.397841,1.096695,134.8590,0.121462,127.475,0,34.753,3.0000
141,1.768746,0.421632,1.100958,126.6524,0.117655,118.977,0,47.544,3.0000
142,1.764888,0.357812,1.116636,110.3592,0.104457,99.345,1,36.463,3.0000
143,1.648671,0.520998,1.123881,108.3923,0.097871,95.815,0,45.076,3.0000
144,1.392500,0.376885,1.122237,122.2912,0.095107,105.196,0,54.972,3.0000
145,1.610033,0.337344,1.123023,129.2597,0.093300,108.942,0,45.692,3.0000
146,1.313283,0.276546,1.127797,128.0325,0.104488,113.442,1,54.072,3.0000
147,1.545444,0.394452,1.129169,121.3708,0.117025,109.756,0,45.010,3.2230
148,1.564736,0.385921,1.126924,119.8531,0.107210,104.452,1,35.469,3.0000
149,1.529914,0.408908,1.117497,119.4993,0.112675,101.876,1,64.211,3.9659
150,1.710487,0.382240,1.111168,116.9977,0.126684,99.547,1,35.207,3.1726
151,1.797353,0.405512,1.110960,117.9034,0.144560,102.934,1,45.686,3.0000
152,1.611119,0.356618,1.111089,126.1380,0.145214,110.649,0,34.570,3.0000
153,1.516323,0.343697,1.110158,136.3413,0.130193,113.799,0,49.045,3.0000
154,1.550557,0.295463,1.109545,142.5375,0.110277,114.165,0,40.894,3.0000
155,1.794616,0.380455,1.110134,151.3370,0.114111,123.074,0,46.489,3.0000
156,1.719715,0.375080,1.113545,156.3641,0.117385,125.107,0,41.949,3.0000
157,1.887849,0.375248,1.119019,162.0611,0.103526,117.499,0,49.345,3.0000
158,1.747442,0.377862,1.122791,163.3242,0.093623,109.018,1,60.292,3.0000
159,1.583891,0.337940,1.122420,162.6933,0.107248,109.207,1,43.504,3.0000
160,1.658803,0.282204,1.127047,167.2116,0.110293,112.134,0,58.990,3.9126
161,1.515460,0.405285,1.126758,175.0541,0.095021,110.728,1,44.551,3.4259
162,1.583465,0.414548,1.129414,177.6631,0.093497,111.859,0,36.089,3.0000
163,1.710000,0.313218,1.126685,175.0506,0.095578,111.804,1,34.525,3.0000
164,1.494550,0.301663,1.122603,173.8316,0.097131,112.615,0,50.678,3.0000
165,1.394378,0.411010,1.121942,172.0480,0.093880,108.591,2,31.686,3.0000
166,1.885529,0.483904,1.127063,153.9572,0.105588,97.768,1,43.156,3.0000
167,2.247613,0.494791,1.126733,143.8380,0.127433,94.953,1,38.309,5.4505
168,1.930797,0.421871,1.131151,145.6187,0.141771,99.597,0,64.192,3.0000
169,1.442059,0.397170,1.119901,152.2594,0.135137,106.947,0,65.068,3.0000
170,1.889649,0.422720,1.125364,161.6175,0.123518,109.181,0,68.373,3.0000
171,1.645746,0.442282,1.140624,177.1781,0.095744,112.290,1,64.940,3.0000
172,1.971333,0.381627,1.144471,178.4088,0.099927,111.387,1,63.957,3.0283
173,1.523968,0.385265,1.151355,178.1628,0.098453,107.045,0,64.855,3.0000
174,1.775531,0.566917,1.167950,173.3881,0.096961,99.725,1,64.385,3.0000
175,1.986734,0.489048,1.176490,166.5050,0.103797,96.912,0,64.878,3.0000
176,1.877365,0.432901,1.180501,160.4420,0.099628,95.585,1,64.487,3.0000
177,1.584674,0.396072,1.182064,158.5237,0.090221,94.545,0,64.877,3.0000
178,1.429086,0.509618,1.181904,153.3585,0.091290,86.041,0,64.309,3.0000
179,1.848904,0.455206,1.181674,157.0507,0.106185,91.191,1,64.963,3.0000
180,1.489169,0.433774,1.171965,162.9206,0.113103,96.168,1,64.440,3.0000
181,1.514031,0.360616,1.168688,165.1452,0.111504,95.348,1,64.585,3.0000
182,1.494950,0.482207,1.175148,168.9473,0.110533,96.623,1,64.147,3.0000
183,1.158623,0.375662,1.170566,168.2659,0.099118,93.496,1,64.901,3.0000
184,1.344327,0.354359,1.165111,169.2455,0.089891,94.650,1,64.504,3.1579
185,1.577682,0.336528,1.161207,176.9932,0.094009,104.062,1,64.939,3.0000
186,1.370425,0.463622,1.157538,173.1404,0.096888,111.042,0,64.611,3.0000
187,1.590856,0.391551,1.156911,170.5746,0.098101,110.540,0,64.732,3.0000
