frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
35,0.310193,0.020782,0.131591,15.6401,0.160973,10.832,2,7.797,3.0000
36,0.337821,0.020135,0.132642,16.0175,0.160352,10.915,2,6.096,3.0000
37,0.352608,0.019836,0.133840,16.2112,0.159895,10.880,2,5.445,3.0000
38,0.355912,0.019524,0.135037,16.3026,0.159508,10.812,3,4.372,3.0000
39,0.342522,0.020285,0.136869,16.2279,0.160175,10.644,2,2.890,3.0000
40,0.314651,0.020741,0.138947,16.0809,0.161571,10.443,2,3.278,3.0000
41,0.272447,0.020756,0.141100,15.8165,0.163576,10.176,2,4.210,3.0000
42,0.221066,0.019178,0.142910,15.4719,0.165981,9.876,2,4.967,3.0000
43,0.161236,0.014996,0.144249,15.0601,0.168902,9.545,2,5.441,3.0000
44,0.091259,0.010878,0.145111,14.6816,0.171903,9.272,2,6.287,3.0000
45,0.037838,0.007732,0.146069,14.3623,0.174007,9.095,2,5.160,3.0000
46,0.017791,0.005491,0.147217,14.0768,0.175456,8.974,2,4.828,3.0000
47,0.022536,0.005775,0.148495,13.8158,0.176231,8.900,2,4.985,3.0000
48,0.023895,0.005340,0.149886,13.5604,0.176335,8.863,2,5.816,3.0000
49,0.022606,0.004894,0.151278,13.2994,0.175784,8.856,2,6.613,1.0480
50,0.020038,0.005042,0.152577,13.1238,0.174710,8.948,2,6.958,1.6693
51,0.017271,0.005768,0.153940,13.0354,0.173824,9.129,2,6.946,1.8134
52,0.019379,0.006119,0.155359,12.9352,0.173106,9.328,2,6.651,3.0000
53,0.019665,0.006340,0.156900,12.8179,0.172551,9.534,2,6.233,3.0000
54,0.020610,0.005707,0.158730,12.6407,0.172477,9.744,2,5.787,3.0000
55,0.020209,0.005251,0.160711,12.4164,0.172757,9.957,2,5.291,1.9592
56,0.018261,0.005223,0.162628,12.2328,0.172968,10.220,2,5.158,2.0391
57,0.017316,0.005184,0.164587,12.0424,0.173115,10.490,2,4.786,1.5234
58,0.019634,0.004849,0.166711,11.7982,0.173219,10.724,2,4.303,1.3713
59,0.021326,0.004820,0.169148,11.4724,0.173329,10.898,2,3.701,2.0687
60,0.022310,0.004972,0.171820,11.1019,0.173240,11.026,2,2.981,3.0000
61,0.022559,0.005128,0.174783,10.6582,0.172965,11.076,2,2.314,2.9174
62,0.022111,0.005538,0.178047,10.1641,0.172613,11.056,2,2.275,1.5265
63,0.021107,0.005935,0.181728,9.6052,0.172331,10.914,2,2.841,2.0679
64,0.019597,0.005990,0.185911,8.9876,0.172214,10.637,2,3.259,3.0000
65,0.017523,0.005580,0.190406,8.3801,0.171910,10.272,2,3.920,3.0000
66,0.018815,0.006121,0.194972,7.7883,0.171143,9.856,3,4.890,2.5577
67,0.026851,0.006317,0.199304,7.1769,0.170374,9.357,3,5.875,3.0000
68,0.027248,0.006532,0.203186,6.7420,0.169844,8.943,2,5.062,3.0000
69,0.041761,0.007700,0.206370,6.3748,0.169645,8.546,2,6.336,3.0000
70,0.046201,0.007650,0.209138,5.9835,0.169491,8.016,2,6.693,3.0000
71,0.050734,0.008017,0.211591,5.6839,0.169332,7.357,2,6.265,3.0000
72,0.058431,0.008935,0.213663,5.5214,0.169208,6.561,2,6.289,3.0000
73,0.067151,0.010148,0.215356,5.4830,0.169196,5.632,2,6.136,3.0000
74,0.073362,0.011030,0.216536,5.5264,0.169351,4.549,2,5.876,3.0000
75,0.070302,0.011529,0.217344,5.6321,0.169523,3.321,2,5.478,3.0000
76,0.052547,0.011257,0.217874,5.7776,0.169603,2.077,2,4.844,3.0000
77,0.054050,0.010261,0.218333,6.0299,0.169371,1.402,2,5.020,2.8865
78,0.059525,0.009626,0.219017,6.4305,0.168878,2.011,2,4.284,3.0000
79,0.063385,0.009793,0.219976,6.9776,0.168207,3.138,2,4.459,2.7761
80,0.065436,0.010437,0.221128,7.6385,0.167320,4.314,3,4.708,2.6607
81,0.065214,0.011207,0.223211,7.7066,0.167373,5.957,3,3.367,2.2768
82,0.062863,0.012127,0.226156,7.4549,0.168224,7.856,3,3.384,3.0000
83,0.058765,0.011686,0.229298,7.2590,0.169026,9.705,3,3.470,2.1127
84,0.053244,0.011291,0.232416,7.1371,0.169244,11.431,4,5.024,2.1773
85,0.046486,0.011237,0.235395,7.1252,0.168765,12.963,3,6.717,2.1896
86,0.038487,0.009192,0.238400,7.2453,0.167781,14.322,3,6.742,1.3469
87,0.029610,0.008368,0.241551,7.5747,0.167057,15.311,3,5.773,1.9948
88,0.028773,0.007466,0.244528,7.9602,0.166554,16.064,3,5.140,3.0000
89,0.035262,0.006759,0.247654,8.4205,0.166477,16.527,3,6.151,3.0000
90,0.043701,0.006658,0.250616,8.8815,0.166259,16.759,3,7.867,3.2363
91,0.060411,0.008256,0.253327,9.2524,0.166029,16.866,3,8.374,3.6977
92,0.085594,0.011333,0.255771,9.5403,0.165883,16.807,3,8.416,4.0578
93,0.110994,0.013809,0.257767,9.8074,0.165906,16.539,2,7.905,4.3077
94,0.129408,0.015422,0.259632,10.0664,0.166062,15.998,2,7.452,4.3612
95,0.139871,0.016450,0.261358,10.3153,0.166421,15.250,2,6.859,4.2730
96,0.141924,0.016997,0.262912,10.5373,0.166918,14.320,2,6.132,4.0590
97,0.136968,0.017122,0.264243,10.7326,0.167545,13.207,3,5.476,3.7109
98,0.125022,0.016579,0.265330,10.9444,0.168284,11.955,3,5.187,3.2456
99,0.098983,0.015539,0.266366,11.1298,0.169295,10.604,3,5.230,3.0000
100,0.073451,0.014093,0.267710,11.1758,0.171232,9.051,3,6.433,3.0000
101,0.070101,0.012010,0.269348,11.1021,0.173188,7.427,3,4.137,3.0000
102,0.065218,0.010792,0.271301,10.9248,0.175038,5.771,2,3.955,3.0000
103,0.059190,0.011038,0.273409,10.6723,0.176401,4.151,2,3.951,3.0000
104,0.052230,0.010632,0.275544,10.3483,0.177090,2.608,2,3.854,1.7759
105,0.044410,0.010228,0.277634,9.9347,0.177066,1.173,2,4.172,1.7834
106,0.035772,0.009609,0.279670,9.4321,0.176317,0.291,2,4.967,1.7714
107,0.026354,0.008800,0.281628,8.8859,0.174848,1.394,2,5.517,2.2929
108,0.017145,0.007741,0.283499,8.3493,0.172677,2.441,4,5.818,2.7981
109,0.018954,0.006201,0.285467,7.8058,0.170335,3.360,4,6.076,3.2973
110,0.018951,0.006509,0.287740,7.2026,0.169145,3.779,4,6.448,3.7868
111,0.029472,0.007748,0.289644,6.5947,0.168137,3.909,4,6.142,3.9391
112,0.043296,0.008423,0.291338,6.0122,0.167561,3.776,4,5.518,3.9571
113,0.056438,0.009521,0.293019,5.4497,0.167412,3.268,4,6.152,3.7989
114,0.067863,0.010647,0.294335,4.9716,0.167157,2.519,4,5.869,3.5140
115,0.072117,0.011188,0.295273,4.5857,0.166854,1.628,4,5.294,3.1670
116,0.066887,0.011117,0.295832,4.3044,0.166568,0.949,4,4.696,3.0000
117,0.052843,0.010469,0.296039,4.1376,0.166356,1.435,4,3.959,3.0000
118,0.049297,0.009210,0.295950,4.1143,0.166229,2.561,4,3.522,2.7579
119,0.048817,0.008099,0.295873,4.2183,0.165820,3.637,4,3.272,1.5467
120,0.047684,0.008206,0.296046,4.4050,0.165384,4.577,4,2.801,2.2608
121,0.045687,0.008369,0.296527,4.5925,0.165032,5.596,4,2.765,2.1529
122,0.043303,0.008425,0.297197,4.7532,0.164611,6.688,4,2.657,1.4084
123,0.041236,0.008635,0.298166,4.9025,0.164417,7.750,4,3.190,2.1308
124,0.039826,0.008869,0.299553,5.0247,0.164761,8.823,3,4.908,2.2027
125,0.039237,0.008075,0.300943,5.1343,0.165256,9.972,3,5.084,1.9938
126,0.039601,0.008486,0.302049,5.2683,0.165846,11.130,3,4.489,2.3791
127,0.039376,0.008569,0.302817,5.4041,0.166527,12.234,2,3.787,2.6155
128,0.036797,0.008881,0.303342,5.4995,0.167062,13.199,2,3.813,2.3407
129,0.030311,0.008425,0.303663,5.5489,0.167413,14.005,2,4.126,2.1233
130,0.022296,0.007468,0.303803,5.5606,0.167662,14.646,2,4.759,2.3494
131,0.020638,0.006551,0.303762,5.5396,0.167893,15.153,2,5.228,2.5479
132,0.019339,0.006620,0.303541,5.4939,0.168142,15.563,2,5.551,2.7734
133,0.017883,0.006960,0.303177,5.4207,0.168377,15.905,2,5.562,2.8165
134,0.023203,0.006210,0.302796,5.3341,0.168606,16.233,2,4.710,2.7406
135,0.030737,0.006928,0.302861,5.2596,0.168977,16.625,2,2.644,3.0000
