frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
103,0.064128,0.013053,0.334003,10.5095,0.172994,9.060,3,3.820,3.0000
104,0.057795,0.012234,0.336596,10.0570,0.173511,9.886,3,3.780,3.0000
105,0.050153,0.011045,0.339091,9.7455,0.173639,10.722,3,3.859,2.0349
106,0.041308,0.009703,0.341430,9.5878,0.173389,11.534,2,4.675,1.7011
107,0.031402,0.008680,0.343566,9.5723,0.172869,12.296,2,5.286,2.0060
108,0.024987,0.007823,0.346363,9.4062,0.173533,12.748,2,4.828,2.6015
109,0.049744,0.007877,0.349973,9.1404,0.175085,12.949,2,5.310,3.0384
110,0.072912,0.008707,0.354197,8.8502,0.177270,12.985,2,5.481,3.4566
111,0.091114,0.010145,0.358937,8.7151,0.179890,12.904,1,5.543,3.7024
112,0.100054,0.011087,0.364021,8.8706,0.182621,12.733,1,5.490,3.8043
113,0.095776,0.011242,0.369364,9.2633,0.185239,12.490,1,6.592,3.7699
114,0.074156,0.010342,0.374852,9.8246,0.187440,12.204,1,8.472,3.6227
115,0.045516,0.009338,0.380295,10.4890,0.188983,11.920,1,9.123,3.3924
116,0.049205,0.009100,0.385642,11.2047,0.190118,11.685,1,6.826,3.0911
117,0.051320,0.009577,0.391220,11.9417,0.191463,11.514,1,4.690,2.7118
118,0.051955,0.009943,0.397042,12.6764,0.193013,11.399,1,3.617,2.2659
119,0.051269,0.009768,0.402820,13.3979,0.194378,11.328,1,3.405,1.7907
120,0.049401,0.009197,0.408317,14.0814,0.195238,11.263,1,2.615,1.7361
121,0.046532,0.008595,0.413503,14.6740,0.195584,11.142,1,2.481,2.1896
122,0.043260,0.008648,0.418326,15.1219,0.195401,10.894,1,2.571,2.5215
123,0.040222,0.009028,0.422717,15.3551,0.194723,10.421,1,2.715,2.9084
124,0.037925,0.009205,0.426636,15.3315,0.193604,9.657,1,4.332,3.0000
125,0.036677,0.007905,0.430148,15.0541,0.192110,8.611,1,5.009,2.9997
126,0.036411,0.008523,0.433381,14.5548,0.190280,7.327,1,4.725,2.7744
127,0.035541,0.008877,0.436421,13.9154,0.188124,5.892,1,4.067,2.3111
128,0.032339,0.008686,0.439379,13.2493,0.185650,4.437,1,3.821,1.5293
129,0.025367,0.007285,0.442336,12.6484,0.182894,3.148,1,4.136,1.6767
130,0.016119,0.005768,0.445329,12.1853,0.179873,2.379,1,4.574,2.4749
131,0.013265,0.004440,0.448426,11.8672,0.176633,2.652,1,5.118,2.9237
132,0.015506,0.004791,0.451709,11.7286,0.173236,3.737,1,5.467,3.1141
133,0.019368,0.005363,0.455222,11.7892,0.169688,5.141,2,5.575,3.1080
134,0.024862,0.005877,0.459389,12.0842,0.166830,6.280,2,5.605,2.9803
135,0.030810,0.009015,0.464247,12.4326,0.166053,6.515,2,3.509,3.0000
