frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
73,0.077639,0.010455,0.216692,4.8023,0.169162,4.535,2,6.178,3.0000
74,0.085193,0.011539,0.217890,4.8284,0.169272,3.367,2,5.906,3.0000
75,0.083400,0.012139,0.218780,4.9591,0.169435,2.096,2,5.478,3.0000
76,0.067081,0.011952,0.219446,5.1992,0.169598,0.985,2,4.871,3.0000
77,0.054048,0.010666,0.219968,5.5479,0.169635,1.394,2,5.569,2.9083
78,0.059472,0.009794,0.220652,6.0122,0.169303,2.704,2,4.263,3.0000
79,0.063290,0.009828,0.221613,6.5931,0.168779,4.067,2,4.450,2.6773
80,0.065320,0.010372,0.222786,7.2754,0.168059,5.383,3,4.692,2.6948
81,0.065408,0.010427,0.224332,7.7389,0.167424,6.890,4,3.331,2.3384
82,0.063193,0.011322,0.226800,7.5873,0.168028,8.918,4,3.373,2.0665
83,0.059171,0.011020,0.229552,7.4660,0.168587,10.928,4,3.459,2.2044
84,0.053697,0.010885,0.232220,7.4513,0.168444,12.797,4,4.933,2.0794
85,0.046928,0.010863,0.234804,7.5662,0.167693,14.460,3,6.657,2.2301
86,0.039267,0.008407,0.237652,7.9181,0.167184,15.659,3,6.750,1.2471
87,0.030965,0.006795,0.240874,8.4089,0.167650,16.460,3,5.826,3.0000
88,0.021603,0.006357,0.244083,8.9200,0.168036,17.057,3,6.004,3.0000
89,0.017067,0.006057,0.247130,9.4261,0.168273,17.461,3,7.173,2.6325
90,0.019691,0.005344,0.249940,9.9048,0.168378,17.662,3,7.678,3.1703
91,0.029662,0.006636,0.252557,10.3457,0.168318,17.641,3,8.452,3.6617
92,0.046438,0.008767,0.254963,10.7483,0.168112,17.357,2,8.499,4.0456
93,0.061843,0.010927,0.257120,11.1088,0.167877,16.846,2,7.914,4.2719
94,0.073136,0.012385,0.258967,11.4059,0.167877,16.254,2,7.327,4.3608
95,0.082066,0.013443,0.260497,11.6656,0.168096,15.489,2,6.864,4.3098
96,0.086835,0.014152,0.261843,11.9220,0.168540,14.523,3,6.181,4.0869
97,0.083500,0.014435,0.262986,12.1534,0.168998,13.425,3,5.482,3.7360
98,0.074106,0.013862,0.263920,12.3667,0.169515,12.244,3,4.487,3.2855
99,0.074837,0.012815,0.265173,12.4927,0.170738,10.788,3,5.737,2.8098
100,0.073433,0.012101,0.266756,12.5028,0.172069,9.184,3,3.608,3.0000
101,0.070088,0.011414,0.268708,12.3816,0.173633,7.463,3,3.842,3.0000
102,0.065177,0.010984,0.270911,12.1444,0.175119,5.700,2,3.958,2.0667
103,0.059105,0.011005,0.273177,11.8272,0.176125,3.970,2,3.956,1.7417
104,0.052120,0.010630,0.275434,11.4534,0.176437,2.335,2,3.858,1.9134
105,0.044293,0.010044,0.277658,11.0152,0.176031,0.889,2,4.147,1.8253
106,0.035658,0.009295,0.279829,10.5153,0.174902,0.898,2,4.938,1.7796
107,0.026233,0.008139,0.282011,10.0189,0.173294,2.076,3,5.654,2.2990
108,0.016724,0.006995,0.284327,9.6170,0.171547,3.217,4,5.815,2.8150
109,0.017324,0.005387,0.286505,9.2260,0.169696,4.017,4,6.059,3.3110
110,0.021592,0.005730,0.288512,8.7189,0.168832,4.433,4,6.162,3.6836
111,0.028719,0.006009,0.290414,8.1463,0.168438,4.469,4,6.094,3.8937
112,0.033201,0.006793,0.292513,7.5149,0.168468,4.066,4,6.262,3.8499
113,0.037942,0.007708,0.294448,6.9046,0.168541,3.369,4,6.403,3.6717
114,0.040220,0.008376,0.296051,6.3334,0.168485,2.429,4,5.919,3.4222
115,0.044350,0.008645,0.297288,5.8350,0.168336,1.312,4,5.368,3.1209
116,0.047285,0.008292,0.298273,5.4715,0.167928,0.276,4,4.729,2.7767
117,0.049177,0.007648,0.299300,5.2179,0.167330,0.982,4,4.079,2.4305
118,0.050006,0.007384,0.300505,5.0341,0.166676,2.047,4,3.551,2.0917
119,0.049757,0.007536,0.301936,4.8877,0.166055,3.136,4,2.942,1.7234
120,0.048425,0.007880,0.303568,4.7545,0.165423,4.268,4,2.485,1.3442
121,0.046149,0.008152,0.305392,4.6319,0.164771,5.431,4,2.502,1.2273
122,0.043584,0.008417,0.307500,4.5671,0.164271,6.535,4,2.608,1.2361
123,0.041285,0.008621,0.309925,4.5572,0.164157,7.604,4,3.254,2.0118
124,0.039682,0.008696,0.312356,4.5882,0.164283,8.667,4,4.862,2.1006
125,0.039038,0.007858,0.314475,4.6708,0.164500,9.769,3,5.096,2.2789
126,0.039352,0.008930,0.316213,4.8079,0.164924,10.910,3,4.549,3.0000
127,0.039113,0.009296,0.317600,4.9420,0.165393,12.016,2,3.835,3.0000
128,0.042254,0.009828,0.318673,5.0452,0.165808,13.003,2,3.852,3.0000
129,0.041523,0.009422,0.319474,5.1139,0.166167,13.820,2,4.104,3.0000
130,0.040367,0.008472,0.320024,5.1484,0.166459,14.447,2,4.735,3.0000
131,0.040507,0.007571,0.320344,5.1578,0.166726,14.898,2,5.206,3.0000
132,0.041212,0.007635,0.320453,5.1430,0.166990,15.214,2,5.544,3.0000
133,0.040703,0.008027,0.320383,5.1068,0.167291,15.434,2,5.573,3.0000
134,0.036633,0.007428,0.320205,5.0446,0.167668,15.604,2,4.749,3.0000
135,0.030964,0.008651,0.320178,4.9399,0.168321,15.790,2,2.663,3.0000
