frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
108,0.041190,0.008808,0.260671,16.3408,0.174418,24.250,2,2.645,3.0000
109,0.038080,0.008295,0.265751,17.1321,0.175802,25.861,1,3.425,2.8761
110,0.034611,0.007781,0.271122,17.9724,0.177389,27.423,1,4.331,2.1856
111,0.030957,0.008179,0.276718,18.8219,0.179181,28.901,1,5.469,2.5033
112,0.026857,0.007490,0.282592,19.7172,0.181158,30.315,1,5.269,2.1570
113,0.022001,0.007232,0.288757,20.6855,0.183197,31.673,1,4.925,1.5172
114,0.018705,0.006715,0.295227,21.7188,0.185244,32.986,1,4.098,1.4266
115,0.016578,0.006030,0.301992,22.8151,0.187276,34.245,1,4.452,1.5108
116,0.016848,0.005634,0.309007,23.9668,0.189240,35.443,1,5.026,1.7503
117,0.016098,0.005284,0.316232,25.1917,0.191064,36.602,1,5.237,2.0159
118,0.019262,0.005774,0.323673,26.5489,0.192737,37.740,1,6.315,2.2455
119,0.021066,0.006289,0.331152,28.0562,0.193951,38.871,1,6.639,2.4388
120,0.021811,0.006662,0.339024,29.7268,0.195360,39.972,1,5.557,2.6145
121,0.028277,0.007455,0.347402,31.5254,0.197184,40.976,1,6.540,3.0000
122,0.033787,0.008145,0.355884,33.3122,0.198957,41.873,1,6.591,3.0000
123,0.038110,0.008430,0.364339,35.0118,0.200551,42.619,1,6.018,2.8133
124,0.041308,0.008612,0.372745,36.5961,0.201939,43.186,1,5.466,2.6142
125,0.043778,0.008805,0.381065,38.0530,0.203047,43.565,1,4.772,2.3473
126,0.045381,0.009019,0.389386,39.3813,0.203959,43.780,1,4.412,1.9885
127,0.046008,0.008966,0.397631,40.5825,0.204492,43.842,1,4.467,1.8281
128,0.045895,0.008677,0.405784,41.6798,0.204578,43.770,1,4.212,2.0776
129,0.045262,0.008350,0.413773,42.6984,0.204118,43.603,1,3.776,2.5393
130,0.044161,0.008395,0.421630,43.6500,0.203143,43.366,1,3.428,2.2500
131,0.042534,0.008262,0.429362,44.5529,0.201634,43.085,1,3.051,2.0521
132,0.040506,0.007996,0.436991,45.4185,0.199585,42.787,1,2.857,1.7795
133,0.038223,0.007680,0.444566,46.2628,0.196957,42.513,1,2.850,1.5912
134,0.035468,0.007671,0.452108,47.0642,0.193727,42.299,1,2.803,0.9219
135,0.032442,0.007674,0.459655,47.8603,0.189876,42.198,1,2.722,0.8423
136,0.029234,0.007553,0.467252,48.6741,0.185416,42.258,1,2.818,0.8626
137,0.025903,0.007533,0.474886,49.5031,0.180316,42.490,1,3.374,0.9926
